index,image_link,group_id,ocr_text
125560,https://m.media-amazon.com/images/I/71zt-+IOfRL.jpg,525429,"[""ICE"", ""SHAVER"", ""Zenchef\"""", ""ICE SHAVER"", ""VOLTAGE"", ""110V~120VN.W"", ""FREQUENCY"", ""50/60F"", ""2000r/n"", ""POWER"", ""11\"""", ""7.3\"""", ""14\""""]"
106738,https://m.media-amazon.com/images/I/61FK2w1p1kL.jpg,237000,"[""14 inch /36cm"", ""Maximum Extension Length"", ""20inch/50cm"", ""heah/yau!9""]"
117202,https://m.media-amazon.com/images/I/71ERpw5Q2HL.jpg,426261,"[""Double-Anodized"", ""Changeable Right- or"", ""Long Stroke"", ""Left-Hand Retrieve"", ""Aluminum Spool"", ""ROCK SOLID"", ""5"", ""9 Bearings"", ""(8 + Clutch)"", ""YEAR"", ""LIMITED"", ""WARRANTY""]"
107372,https://m.media-amazon.com/images/I/61Fgz6xuFoL.jpg,311997,"[""1.5cm"", "" Dicke"", ""19.3cm"", ""20cm"", ""106cm"", ""20cm"", ""A"", ""B"", ""C"", ""D"", ""E"", ""Artikelgewicht: 1.35kg""]"
120185,https://m.media-amazon.com/images/I/71UwI3zEz9L.jpg,701880,"[""Optimum Balance & Strength"", ""Holds Up To 80kg/176Ib"", ""Supportive Accessories are for Demonstration only""]"
33429,https://m.media-amazon.com/images/I/51Dp0OxEeLL.jpg,846116,"[""&Cl3 15.5cm"", ""LTl3 118cm""]"
87486,https://m.media-amazon.com/images/I/6142cATRxJL.jpg,347404,"[""DIMENSIONS"", ""26 CM"", "": 12.5 CM"", ""35.5 CM""]"
129199,https://m.media-amazon.com/images/I/81lMnXz92DL.jpg,625310,"[""soundcore"", ""Rave Mini/"", ""WIRELESS PARTY SPEAKER"", ""ANKER"", ""80"", ""W"", ""RARTY"", ""PROOF"", ""souncore"", ""IPX7"", ""Charge"", ""Soundcore"", ""18H"", ""Your Devices"", ""App"", ""RASS""]"
82195,https://m.media-amazon.com/images/I/610v9H7zvHL.jpg,982714,"[""Oca.8 cm"", ""ca.21 cm"", ""ca. 33 cm"", ""ca.12 cm""]"
121762,https://m.media-amazon.com/images/I/71didJxwaSL.jpg,272691,"[""Rugged PP engineering plastics"", ""IOOKG"", ""Load-bearing""]"
118443,https://m.media-amazon.com/images/I/71LHcBBQp8L.jpg,892291,"[""Dual output 18V/5v widely used"", ""5V applies:"", ""Mobile phones, tablets, digital cameras, handheld game console,mobile power,Bluetooth speaker charging"", ""18V applies:"", ""Laptop,12V battery,DC charging drill, etc"", ""RAAAR"", ""5V 18V"", ""DC/USB regulated output""]"
59643,https://m.media-amazon.com/images/I/51gZQG6VhTL.jpg,943839,"[""wwg"", ""1/4\"""", ""6mm""]"
92174,https://m.media-amazon.com/images/I/616ks3HgduL.jpg,658003,"[""2 PCS"", ""29.3cm"", ""5m"", ""24.5cm""]"
83743,https://m.media-amazon.com/images/I/611nzPrl9yL.jpg,639508,"[""CURVER"", ""Style"", ""45L"", ""min."", ""70%"", ""C"", ""H27cm"", ""D59cm"", ""W38cm""]"
118121,https://m.media-amazon.com/images/I/71JcvN7T+aL.jpg,219211,"[""eVGA"", ""ceeHFco"", ""ROHS"", ""X"", ""80"", ""RNCUF"", ""+50C ambient @full load"", ""PLUS'"", ""Model No."", ""650GT"", ""GOLD"", ""ACInput"", ""100-240V~9-4.5A,60/50Hz"", ""65O GT"", ""DCOutput"", ""+3.3V"", ""+5V"", ""+12V"", ""-12V"", ""+5Vsb"", ""---"", ""MaxOutput,A"", ""20A"", ""20A"", ""54A"", ""0.3A"", ""3A"", ""Combined,W"", ""130W"", ""648W"", ""3.6W"", ""15W"", ""OutputPower,Pcont"", ""650W@+50C"", ""650WGOLDPC POWER SUPPLY""]"
10341,https://m.media-amazon.com/images/I/41UHm275MBL.jpg,640031,"[""10cm/3.9inch"", ""Alarm"", ""5.3cm/2.1inch""]"
99910,https://m.media-amazon.com/images/I/61BLmmxexmL.jpg,549052,"[""Voicing to relieve boredom""]"
52092,https://m.media-amazon.com/images/I/51YEHVZ6NyL.jpg,675317,"[""MENSION"", ""172MM"", ""12MM"", ""3AAMM"", ""160MM"", ""99"", ""REERENGE""]"
114466,https://m.media-amazon.com/images/I/71+FK0mNPfS.jpg,998545,"[""10KG"", ""12KG"", ""8KG"", ""16KG"", ""6KG"", ""4KG"", ""SMOOTH COMFORTABLE"", ""SCRATCH-FREE SHELL"", ""HANDLE"", ""PROTECTS FLOOR"", ""WEIGHT MARKINGS FOR"", ""FLAT BASE FOR MORE"", ""EASY IDENTIFICATION"", ""STABILITY"", ""4-16KG"", ""TrainHard VINYL KETTLEBELL""]"
64417,https://m.media-amazon.com/images/I/51llYxoONCL.jpg,784538,"["">25cm<"", ""75cm""]"
114868,https://m.media-amazon.com/images/I/710aBLa4tvL.jpg,219211,"[""SPECIFICATIONS"", ""27332.166"", ""MODEI"", ""T2T 25T"", ""Size"", ""16.61x5.59x8.39inches"", ""Weight"", ""9.49kg"", ""75dp"", ""Noise level"", ""Fans"", "".Power"", ""2050W"", ""Wires"", ""PSU included"", ""Hashrate"", ""25Th/s5%"", ""Consumption : 2050w10%"", ""Interface"", "":Ethernet""]"
121706,https://m.media-amazon.com/images/I/71dNjkUPbHL.jpg,953313,"[""la"", ""S"", ""V"", ""SIN"", ""MD"", ""000"", ""PIN"", ""00000000"", ""00000"", ""HAL"", ""OGEN"", ""0000"", ""0000-"", ""Product"", ""-0000-0000"", ""Ct"", ""GB"", ""W"", ""MUOO"", ""US""]"
118255,https://m.media-amazon.com/images/I/71KEttx-QTL.jpg,386873,"[""Up to 17GB RAM"", ""256GB R0M"", ""12GB of RAM and up to 5GB of virtual memory can quickly run the system and"", ""APP at the same time.The ROM of 256GB can be expanded up to 2TB through"", ""the microSD card."", ""MICRO"", ""SD"", ""SD card extension"", ""up to2TB"", ""1268+568VitwaRAN""]"
28544,https://m.media-amazon.com/images/I/518XqJnvPBL.jpg,120219,"[""Reusable Nano Adhesive"", ""Each Piece Support"", ""5KG/11LB"", ""More Durable and Sticky, Can Be Reused."", ""X3"", ""Bmm"", ""8"", ""27cm""]"
94861,https://m.media-amazon.com/images/I/618L9CY-ahL.jpg,464488,"[""3.2in"", ""8.4in"", ""MIN"", ""TAL"", ""5.7in"", ""TOVO"", ""AND MVHE"", ""STILL"", ""LOOKSFORY"", ""G.O.O"", ""BUTM"", ""SALKNOY"", ""yOU"", ""ARE"", ""MY"", ""MIND STILL"", ""TALKS"", ""TOVOU"", ""ANDMVHEART""]"
108342,https://m.media-amazon.com/images/I/61GJ8EEsBfL.jpg,844474,"[""4cgn"", ""9:41"", ""ipad Air/9.7inch"", ""25cm"", ""25cm"", ""cremallera antideslizante"", ""Correa de hombro desmontable"", ""hebilla fija"", ""Asa de transporte comoda""]"
17182,https://m.media-amazon.com/images/I/41to2Xev3OL.jpg,924759,"[""aoea0ome"", ""24cm/9.4inch""]"
1657,https://m.media-amazon.com/images/I/41+u0nBTpEL.jpg,524117,"[""44 cm(17.3)"", ""42,5 cm(16.7\"")"", ""(6t)w5 0s""]"
44704,https://m.media-amazon.com/images/I/51QBWHtBjxL.jpg,347404,"[""Size Information"", ""2.4\"""", ""1.2\"""", ""5.12\"""", ""2\""""]"
71718,https://m.media-amazon.com/images/I/51tny01mSQL.jpg,860821,"[""ENERGYINFORMATION"", ""DOWNROD MOUNT"", ""ENERGYGUIDE"", ""Estimated"", ""Airflow"", ""Yearly Energy Cost"", ""3,810"", ""$5"", ""Cubic Feet Per Minute"", ""The higher the airflow, the"", ""1 $34"", ""more air the fan will move"", ""Airflow Efficiency:200Cubic"", ""Cost Range of Similar Models19-84"", ""Feet Per Minute Per Watt"", ""Based on 12 cents per kWh and 6.4 hours use per day"", ""Your cost depends on rates and use"", ""EnergyUse:19watts"", ""All estimates based on typical use,excluding lights"", ""ftc.gov/energy""]"
109292,https://m.media-amazon.com/images/I/61N6YZoYWNL.jpg,892291,"[""20w Super Fast Charger"", ""3X Faster Than Your Original 5W Charger"", ""20W PD Fast charger"", ""30"", ""18W QC3.0 Charger"", ""minutes"", ""5W Original Charger""]"
97935,https://m.media-amazon.com/images/I/61AAVGClwiL.jpg,648011,"[""ACCESSORIES"", ""10PCS"", ""40PCS"", ""10PCS"", ""40PCS"", ""40PCS"", ""9.8inches.10PCS"", ""48inches,7PCS"", ""59inches,3Pcs"", ""3-prong Plug Power Cord"", ""1.30"", ""1.38\"""", ""8FT(94\"")""]"
56160,https://m.media-amazon.com/images/I/51ce1-w6BqL.jpg,681445,"[""2.5cm/1 in"", ""20cm /7.9 inches"", ""14cm/5.5 inches""]"
120402,https://m.media-amazon.com/images/I/71VwkaMywIL.jpg,418636,"[""0803"", ""SOFT CAST""]"
71336,https://m.media-amazon.com/images/I/51tLFvAc9EL.jpg,653767,"[""SIZE CHART"", ""AN ADVENTURE?"", ""18in/45cm"", ""ALPACA MY BAGS"", ""18in/45cm""]"
25258,https://m.media-amazon.com/images/I/515+Fn0a3SL.jpg,687759,"[""41.5cm"", ""34cm"", ""49cm""]"
82695,https://m.media-amazon.com/images/I/611Aao9nnoL.jpg,844474,"[""My Bag"", ""Story"", ""30.5 cm"", ""12.00 inches"", ""10 cm"", ""3.94inches"", ""25cm/9.84 inches""]"
106231,https://m.media-amazon.com/images/I/61F1WLKVLxL.jpg,844474,"[""14"", ""Inch"", ""VANHEUSEN"", ""10.5 Inch""]"
63424,https://m.media-amazon.com/images/I/51kig0vIvzL.jpg,362879,"[""PRODUCT DIMENSIONS"", ""3.7CM1.45IN"", ""3.7CM1.45IN"", ""A"", ""a"", ""6CM2.36IN"", ""oE""]"
74494,https://m.media-amazon.com/images/I/51wrb+GHJbL.jpg,944936,"[""5.7 in/14.7 cm"", ""Thank you"", ""3.7 in / 9.6 cm""]"
45400,https://m.media-amazon.com/images/I/51QwOS3xYOS.jpg,881883,"[""HEIGHT"", ""WIDTH"", ""OPTIONAL SIZE"", ""WIDTH XHEIGHT"", ""AMOUNT"", ""WIDTH"", ""XHEIGHT"", ""AMOUNT"", ""27.5x63inch"", ""X2"", ""70x160cm"", ""X2"", ""29.5x65 inch"", ""X2"", ""75x166cm"", ""X2"", ""31.5 x63 inch"", ""X2"", ""80x160cm"", ""X2"", ""36x63 inch"", ""X2"", ""91.5 x160cm"", ""X2"", ""39.5 x63 inch"", ""X2"", ""100x160cm"", ""X2"", ""43x85 inch"", ""X2"", ""110x215cm"", ""X2"", ""46x90 inch"", ""X2"", ""117x229cm"", ""X2"", ""55x96 inch"", ""X2"", ""140x245cm"", ""X2""]"
20510,https://m.media-amazon.com/images/I/51-nlb8bvfL.jpg,846116,"[""Product Size"", ""0.8 in"", ""0.36 in"", ""1.78 in""]"
44360,https://m.media-amazon.com/images/I/51PoW00sEkL.jpg,589105,"[""20\"""", ""24\""""]"
109692,https://m.media-amazon.com/images/I/61Q6ioaRn+L.jpg,525429,"[""PRODUCT SPECIFICATION"", ""VIVOHOME"", ""VOLTAGE:110V~120V"", ""PRODUCTWEIGHT11LBS"", ""POWER:300W"", ""SPEED:2000R/M"", ""FREQUENCY:50Hz~60Hz"", ""CRUSHING WEIGHT:143 LBS per hour"", ""ICE"", ""CRUSHER"", ""HOM"", ""CECRUSHE"", ""CE"", ""5"", ""4.5\"""", ""14\""""]"
38504,https://m.media-amazon.com/images/I/51JSGiOYL8L.jpg,752266,"[""4.72 inches"", ""1inches"", ""Flat,sloped and vaulted"", ""ceiling are compatible"", ""MAX 76.3 inches"", ""11 inches"", ""7.08 inches""]"
93940,https://m.media-amazon.com/images/I/617mNO2QtPL.jpg,969033,"[""32cm"", ""40cm"", ""50cm""]"
9429,https://m.media-amazon.com/images/I/41R6Tiedx7L.jpg,241608,"[""19.00"", ""15.00"", ""5""]"
97944,https://m.media-amazon.com/images/I/61AAfAAdZLL.jpg,849273,"[""12 centimeter"", ""* PREMIUm MATERIAL"", ""* 3D EMBOssED PrINT"", ""eeaenere err"", ""Sturdy And Spacius"", ""* CUTE THEME"", ""VIbrant ColOr"", ""umicoRins""]"
14149,https://m.media-amazon.com/images/I/41iPTKDTtWL.jpg,679049,"[""CSIZE"", ""MEDIUM ARM"", ""9.13\""""]"
62035,https://m.media-amazon.com/images/I/51j77c6KzCL.jpg,564236,"[""52.5cm/20.7 in"", ""32.6cm/12.8in""]"
102403,https://m.media-amazon.com/images/I/61CnN8zJ9EL.jpg,801829,"[""86cm"", ""64cm"", ""48cm"", ""56cm"", ""57cm""]"
24603,https://m.media-amazon.com/images/I/514DTv8g7RL.jpg,838598,object of type 'NoneType' has no len()
40061,https://m.media-amazon.com/images/I/51L6di2KopS.jpg,130202,"[""12\"""", ""DELVERIES"", ""Front"", ""2 Pre-drilled Holes"", ""White Back""]"
107864,https://m.media-amazon.com/images/I/61G1AC2ISTL.jpg,860821,"[""duux"", ""cm "", ""88-"", ""15"", ""REMOTE"", ""BATTERY"", ""CONTROL"", ""PACK"", ""34 cm"", ""34 cm""]"
11512,https://m.media-amazon.com/images/I/41YcGFUh2LL.jpg,995842,object of type 'NoneType' has no len()
88423,https://m.media-amazon.com/images/I/614Y-nJLUYL.jpg,418233,"[""30cm"", ""8cm"", ""25cm""]"
25301,https://m.media-amazon.com/images/I/5151IRc6aOL.jpg,886874,"[""26 CM"", ""150 CM"", ""110 CM""]"
26826,https://m.media-amazon.com/images/I/516gK3NoZgL.jpg,120219,"[""35 cm"", ""25 cm""]"
110937,https://m.media-amazon.com/images/I/61ZeqyInLgL.jpg,288715,"[""High-quality len"", ""8 mega pixels CMOS sensor"", ""2.8\""TFT LCD display"", ""Clear and natural""]"
96090,https://m.media-amazon.com/images/I/6192qDFKYXL.jpg,825954,"[""Pplasee"", ""TESTORS"", ""104"", ""Model"", ""5"", ""10"", ""Sement"", ""Mode"", ""o"", ""351""]"
40963,https://m.media-amazon.com/images/I/51M6UmvgRTL.jpg,997176,"[""Product Size"", "".."", ""Ceramic kettle pot"", ""Electric Heating Plate"", ""Diameter: 12cm/4.72inch"", ""7cm/"", ""2.76inch"", ""22cm/8.66inch"", ""Heating area: 15.5cm/6.1inch"", ""Capacity:3L/3qt"", ""Product parameters"", ""Voltage"", ""110V60Hz"", ""Power"", ""500W"", ""Product capacity"", ""3L"", ""Heating method"", ""full circle heating plate""]"
126001,https://m.media-amazon.com/images/I/813LCP0UhsL.jpg,802198,"[""Deluxe"", ""T"", ""HIGHT-UPFOOSBALL"", ""MATTY'SSTOP"", ""WHERE SMART KIDS BRING THEI"", ""PARENTS TO SHOP"", ""EXCLUSIVE"", ""WARNING:"", ""CHOKING HAZARD-Small parts."", ""Small ball. Not for children under"", ""3 years"", ""Adult assembly required."", ""BUILT-IN MANUAL SLIDING SCORERS."", ""INCLUDES 4 MINISOCCER BALLS."", ""REQUIRES 3 AA BATTERIES(NOT INCLUDED)"", ""2 LEDBANDS LENGTH:15.75"", ""ACTUAL ITEM SIZE :"", ""AGES"", ""20.1in Lx 12.2 in Wx 3.7in H"", ""6+""]"
101496,https://m.media-amazon.com/images/I/61CFeQT4HsL.jpg,483370,"[""zapp!"", ""TM"", ""51 cm"", ""10 cm""]"
62786,https://m.media-amazon.com/images/I/51k315vCbqL.jpg,683885,"[""RosyMoment"", ""Ribbon"", ""POLYESTER"", ""CE"", ""MADEINP.R.C""]"
12082,https://m.media-amazon.com/images/I/41agIMD+pGL.jpg,847223,"[""5.5cm"", ""11cm"", ""14.3cm"", ""Weight: 35g"", ""Material:plastic+metal""]"
5687,https://m.media-amazon.com/images/I/41DtJ-Y1GAL.jpg,746096,"[""65.8W"", ""What's in the box:"", ""PowerCable"", ""User Manual"", ""SolarCell Remote"", ""TM2180Epictured be"", ""37.7H"", ""74.5\"""", ""40.2H"", ""1.1D"", ""12.5D"", ""16.5\""W"", ""Dimensions:"", ""INCHESWxHxD"", ""TVWithoutStand65.8 x37.7 x1.1"", ""TVWith Stand:65.8x40.2 x12.5"", ""Stand Footprint:16.5x10.6x12.5"", ""Stand height not shows in visual."", ""Features and specifications subject to change.""]"
40579,https://m.media-amazon.com/images/I/51LgKnE-z8L.jpg,417434,"[""DIMENSIONS"", ""48.5cm"", ""10 cm"", ""O>NYARRA""]"
128285,https://m.media-amazon.com/images/I/81XsV6dQB+L.jpg,827377,"[""Ultra-Compact"", ""NNEE"", ""2.44in"", ""2.44in"", ""9.2oz"", ""2.44in""]"
86592,https://m.media-amazon.com/images/I/613Vfx-1b7L.jpg,793774,"[""14.57\""(37CM)"", ""11.73\""(29.8CM)"", ""11.81\""(30CM)"", ""10.63\"""", ""(27CM)"", ""12.99\"""", ""(33CM)"", ""6.69\"""", ""(17CM)""]"
111888,https://m.media-amazon.com/images/I/61gknZfvokL.jpg,279307,"[""MULTI-FILTER,OMULTI-FILTER"", ""ER.MULTI-FILTER.MULTI"", ""I-FILTER.MULTI-FILTER."", ""MULTI-FILTER.MULTI-FILTER"", ""ER.MULTI-FILTER.MULTI"", ""I-FILTER.MULTI-FILTER."", ""MULTI-FILTER.MULTI-FILTER"", ""ER.MULTI-"", ""MULTI-"", ""I-FILTER."", ""DVC"", ""LTER."", ""MULTI-FILT"", ""BRAND"", ""LTI-FILTER"", ""ER.MULT-r"", ""R.MULTI"", ""MULTI-FILTER"", ""SELF-SEALING 4 PLY VACUUM CLEANER BAGS"", ""DESIGNED"", ""TOFIT"", ""Electrolux"", ""All Tank Models Made Since 195"", ""Contents:4 Bags ""]"
99736,https://m.media-amazon.com/images/I/61BEblYTvqL.jpg,558806,"[""5.9inch"", ""4.0inch""]"
45679,https://m.media-amazon.com/images/I/51RG1ZS5CgL.jpg,625842,"[""Garden of Life"", ""baby"", ""gripe"", ""baby"", ""water"", ""Garden of Life"", ""For Baby's Colic"", ""&Stomach Discom"", ""gripe water"", ""USDA"", ""For Babys Colic,Gas"", ""ORGAN"", ""&Stomach Discomfort"", ""atig"", ""120mL4z)"", ""Dietary Supplemest"", ""120mL4floz"", ""Dietary Su""]"
77089,https://m.media-amazon.com/images/I/51znWkKZAkL.jpg,308856,"[""5lb"", ""FLYGRUBS"", ""PREMUMFEE"", ""AJOITIVE"", ""HIGHPROTEIN"", ""FLYGRUBS"", ""WIGH CALCIUM"", ""HEALTHTFAT"", ""IMMONE SYSTEN BOOSTER"", ""ESSENTIAC NUTRIENTS"", ""PREMIUM FEED"", ""ADDITIVE"", ""ALL NATURAL"", ""DRIED BSF"", ""LARVAE"", ""NATURAL SUSTAINABLE"", ""180NON-GMO"", ""PRESERVATIVE& ADDITIVE FREE"", ""5b2.27"", ""WWN"", ""HN""]"
121654,https://m.media-amazon.com/images/I/71dCefJlUCL.jpg,853009,"[""LARGE &"", ""FOLDABLE"", ""Provide pet more"", ""comfortable space and"", ""easyto carry"", ""16\"""", ""OOOO"", ""16\"""", ""Please check your pet size , suit for pet up to 15lbs""]"
99973,https://m.media-amazon.com/images/I/61BP9jW-LBL.jpg,387046,"["":"", ""T"", ""<tEtl."", ""175.5cm"", ""81cm"", ""38cm"", ""54cm"", ""52cm"", ""54cm"", ""85cm"", ""51cm"", ""21cm"", ""39cm"", ""82cm""]"
48293,https://m.media-amazon.com/images/I/51U2w2I1r4L.jpg,939426,"[""EXTRA LARGE FLIPDOOR"", ""SUITABLE OR"", ""KINDS OF CATS"", ""Only for ca"", ""DEEP BASIN DESIGN NO"", ""CAT LITTER OUT"", ""THELITTER WIL"", ""RETURN TO THE"", ""SMALL HOLE AT THE TOP"", ""BASIN THROUGH THE""]"
35474,https://m.media-amazon.com/images/I/51G5FCj5j8L.jpg,483370,"[""18CM"", ""7.08IN""]"
84721,https://m.media-amazon.com/images/I/612Mu-QBwiL.jpg,918186,"[""15 1/2\"""", ""POST"", ""10 1/2\""""]"
57231,https://m.media-amazon.com/images/I/51drl7F1nsL.jpg,418233,"[""4.7\"""", ""6.7\"""", ""2.0\"""", ""3.9\""""]"
89571,https://m.media-amazon.com/images/I/615EKxyKBEL.jpg,558806,"[""32pcs"", ""Total"", ""2cm8pcs"", ""2.5cm(8pcs"", ""3cm(8pcs)"", ""4cm(8pcs""]"
34738,https://m.media-amazon.com/images/I/51FFp54tYFL.jpg,648011,"[""6CM"", ""Black Light Bulb"", ""2.36\"""", ""Uva385-405nm"", ""E26Base"", ""9watts"", ""60w equivalent"", ""12CMI"", ""4.3"", ""Nondimmable"", ""4 units/pack""]"
119148,https://m.media-amazon.com/images/I/71PI8bOBZ8L.jpg,719790,"[""16.9\"""", ""KIDS BASKETBALLHOOP"", ""STAA"", ""Weight:4KG"", ""13\"""", ""12.3\"""", ""2"", ""-62"", ""3"", ""0.55\"""", ""13\""""]"
66271,https://m.media-amazon.com/images/I/51noH2JQb5L.jpg,303395,"[""500mm"", ""weight:7g"", ""32mm"", ""26mm""]"
85794,https://m.media-amazon.com/images/I/6130SbUXCDL.jpg,801829,"[""Eco-friendly PP cotton"", ""filling, comfortable and soft"", ""FOREVE"", ""Intimate storage bag"", ""for easy storage"", ""58CM"", ""Wider pillow, designed to"", ""fit the neck""]"
82861,https://m.media-amazon.com/images/I/611HAJ7wV7L.jpg,430434,"[""19cm / 7.5in"", ""8.5cm / 3.3in""]"
64308,https://m.media-amazon.com/images/I/51leUQ8nCqL.jpg,892291,"[""icv."", ""ICV"", ""5V Wall Charger"", ""00"", ""00"", ""Small and Lightweight"", ""Designed For Safety"", ""A""]"
180,https://m.media-amazon.com/images/I/3130yji+ASL.jpg,658892,"[""5.9 in/15 cm"", ""1.1 in/3.0cm""]"
52061,https://m.media-amazon.com/images/I/51YCO1O6HML.jpg,425150,"[""5-leve adjustment of height"", ""Height can be adjusted"", ""by lightly pressing the"", ""bead-button.""]"
20111,https://m.media-amazon.com/images/I/51-MstesmeL.jpg,991868,"[""60cm/23.6in"", ""160cm/62.9in""]"
82331,https://m.media-amazon.com/images/I/611+1zMmNbL.jpg,488964,"[""22.5cm"", ""2cmm""]"
60737,https://m.media-amazon.com/images/I/51hl-lonI5S.jpg,866516,"[""3.34 in/8.50cm"", ""3.14 in/8.00 cm""]"
12954,https://m.media-amazon.com/images/I/41dsvzIFX4L.jpg,752266,"[""30cm"", ""100cm"", ""18cm"", ""20cm""]"
75255,https://m.media-amazon.com/images/I/51xiELKkowL.jpg,521308,"[""39\"""", ""31\"""", ""23\"""", ""18\"""", ""41\"""", ""14\"""", ""68\""""]"
67652,https://m.media-amazon.com/images/I/51pLXEtFwRL.jpg,558806,"[""Product size: 7.5 cm"", ""7.5cm""]"
62294,https://m.media-amazon.com/images/I/51jQYZsNPLL.jpg,237000,"[""CHAIR"", ""RECOMMENDED FOR CHAIRS"", ""WITHSEATWIDTHUP T023\"""", ""-"", ""NOT INCLUDING ARMS"", ""BACK"", ""FOLD OVER BACK OF COUCH"", ""STRAP HOOK"", ""STRAPHOOK"", ""40"", ""22"", ""22'"", ""14"", ""FRONT"", ""SEAT AND BACK STRAP LENGTH CAN BE ADJUSTEDUP TO 33'"", ""*SECOND STRAP"", ""FOR UNDER SEAT"", ""MEASURING GUIDE""]"
61770,https://m.media-amazon.com/images/I/51isMaQMjkL.jpg,709627,"[""Replacement Battery for Milwaukee M12"", ""XC Cordless Power"", ""12VLITHIUM ION"", ""6.0Ah""]"
127944,https://m.media-amazon.com/images/I/81Th8toCCNL.jpg,254962,"[""16 LEVELS ADJUSTMENT RESISTANCE"", ""Suitable from beginners to professionals"", ""7."", "".4."", ""7"", ""x"", ""LOW"", ""HIGH"", ""min 1"", ""max 16"", ""1-3 Levels"", ""4-7 Levels"", ""8-12 Levels"", ""13-16 Levels"", ""Warm-up Exercise"", ""Aerobic Exercise"", ""Strength Training"", ""Stabilize Muscles""]"
50895,https://m.media-amazon.com/images/I/51WxI70QF+L.jpg,279307,"[""CELOC"", ""HYPO-ALLERGENIC"", ""OSAB BAGS"", ""OISAS DE FETROS DESCARTASLES"", ""ORECK XLIRONMAN MODELS"", ""FITSALL"", ""KIM765""]"
9421,https://m.media-amazon.com/images/I/41R5CJyRVOS.jpg,658892,"[""9.5cm/3.74in"", ""32cm/12.6in""]"
75249,https://m.media-amazon.com/images/I/51xi5Vf5AYL.jpg,453674,"[""36.5cm"", ""8.5cm"", ""16cm""]"
88923,https://m.media-amazon.com/images/I/614rL1-TiqL.jpg,944936,"[""CARD SIZE: 4X6 INCHES"", ""THANK"", ""4INCHES"", ""YOU!"", ""6 INCHES""]"
70286,https://m.media-amazon.com/images/I/51s5AaaEqiL.jpg,816782,"[""Rug form type"", ""Bath Mat"", ""Size"", ""45 x 120 cm"", ""Material"", ""Microfiber""]"
18462,https://m.media-amazon.com/images/I/41yRdhzOSOL.jpg,416664,"[""Dimension"", ""9cm"", ""1)Height:9 cm"", ""2Breite:6 cm"", ""6cm""]"
59699,https://m.media-amazon.com/images/I/51gdonJWe8L.jpg,521308,"[""Linen Textured Polyester Fabric"", ""Down Filled Cotton Cushions"", ""Non-Marking Foot Glides"", ""40\"""", ""40\""W"", ""35\""H"", ""Overall Dimensions""]"
12086,https://m.media-amazon.com/images/I/41agm1OoYrL.jpg,952353,"[""Matte"", ""WTI"", ""Panel Srand"", ""AUO"", ""Panel Model"", ""G190ETN01.1"", ""Panel Size"", ""19.0"", ""Panel Type"", ""a-Si TFT-LCD , LCM"", ""Resolution"", ""1280(RG8)1024,SXGA"", ""Pixel Format"", ""RGB Vertical Stripe"", ""Dispiay Area"", ""376.32(W)301.056(H) mm"", ""Bezel Opening"", ""379.72(W)304.46(H) mm"", ""Outine Size"", ""396W)324(H) 11.7O) mm"", ""Surface"", ""Antiglare, Hard coatng (3H)"", ""Brightness"", ""330cd/mTyp."", ""Contrast Ratio"", ""10001 (Typ.) (TM)"", ""Viewing Angie"", ""85/85/80/80(Typ.CR10)"", ""Display Mode"", ""TN, Normally White, Transmissive "", ""Best View on"", ""Response Time"", ""3/7 (Typ.)(Tr/Td)"", ""Display Colors"", ""16.7M72%NTSC"", ""Lamp Type"", ""wmoSLAT^LCD"", ""12$4P WLED, 30K hours, Without Driver"", ""Frequency"", ""60Hz"", ""Touch Screen"", ""Panel Weight"", ""1.80Kgs"", ""Application"", ""Signal Interface"", ""LVDS (2 ch, 8-bit), 30 pins, Connector"", ""Input Voitage"", ""5.0V (Typ.)"", ""Environment"", ""Operating Temp.: -30 ~ 85 C ; Storage Temp.: -30 ~ 85 C""]"
106602,https://m.media-amazon.com/images/I/61FFD9JtopL.jpg,347404,"[""0 20 cm (7.87 inch)"", ""(ypu!8Z Z) wD S'8l"", ""0 15 cm (5.90 inch )""]"
121523,https://m.media-amazon.com/images/I/71cTTvgdHsL.jpg,802198,"[""Merry"", ""*"", ""PUCK SLINGING GAME"", ""Christmas"", ""WHO IS THE WINNER?"", ""Desktop interactive puzzle game"", ""2"", ""C"", ""years"", ""players"", ""Number of Pieces:10"", ""Size21.5x11.4x1 in""]"
96249,https://m.media-amazon.com/images/I/6199DKGY0BL.jpg,416664,"[""I 1.3\"""", ""11.02\"""", ""Soft,warm LED lights"", ""6.89\"""", ""Hanging Hole"", ""ON"", ""OFF"", ""2 x AA batteries"", ""(Not included)""]"
8140,https://m.media-amazon.com/images/I/41MQ2uFwgIL.jpg,244283,"[""8"", ""Weekly Planner"", ""Sunday"", ""Monday"", ""Tuesday"", ""Wednesday"", ""8.25 in/21.0cm"", ""Thursday"", ""Friday"", ""Saturday"", ""Notes"", ""11.67 in/29.7 cm""]"
91159,https://m.media-amazon.com/images/I/6169xDsypEL.jpg,801829,"[""72\"""", ""66\"""", ""60\"""", ""6Ft"", ""54\"""", ""72 Inches"", ""48\"""", ""42\"""", ""36\"""", ""30\"""", ""20.07"", ""Inches"", ""24\"""", ""18\"""", ""12\"""", ""6\"""", ""17.71"", ""Inches""]"
